longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.12,38.0,20.0,6992.0,1404.0,3221.0,1334.0,4.2042,166400.0,0,0,0,1,0
-118.16,34.15,19.0,1721.0,290.0,571.0,278.0,6.6031,500001.0,1,0,0,0,0
-122.13,37.42,36.0,3982.0,1045.0,2251.0,995.0,3.5364,314100.0,0,0,0,1,0
-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,500001.0,0,0,0,1,0
-117.31,34.39,15.0,1703.0,273.0,847.0,266.0,3.7917,123400.0,0,1,0,0,0
-118.47,34.19,33.0,3879.0,943.0,2113.0,843.0,3.892,292900.0,1,0,0,0,0
-123.22,40.16,27.0,1848.0,449.0,396.0,150.0,2.8472,41300.0,0,1,0,0,0
-118.28,33.96,42.0,1604.0,399.0,1581.0,387.0,1.7656,96700.0,1,0,0,0,0
-122.15,37.45,52.0,568.0,91.0,219.0,75.0,6.1575,500001.0,0,0,0,1,0
-117.79,33.73,3.0,8240.0,1410.0,3318.0,1270.0,7.2074,291300.0,1,0,0,0,0
-117.87,33.73,45.0,2264.0,,1970.0,499.0,3.4193,177000.0,1,0,0,0,0
-122.2,37.96,9.0,6306.0,962.0,2581.0,911.0,6.7741,310700.0,0,0,0,1,0
-116.24,33.72,25.0,5236.0,1039.0,2725.0,935.0,3.775,93400.0,0,1,0,0,0
-122.28,37.47,44.0,863.0,114.0,281.0,99.0,6.8879,500001.0,0,0,0,0,1
-122.1,37.7,25.0,2973.0,622.0,1413.0,595.0,4.3819,209200.0,0,0,0,1,0
-118.0,33.94,35.0,2603.0,482.0,1305.0,507.0,3.9543,214400.0,1,0,0,0,0
-117.01,32.77,34.0,3330.0,723.0,1592.0,656.0,2.6678,164200.0,1,0,0,0,0
-118.2,33.79,48.0,2105.0,592.0,1807.0,539.0,2.7183,190400.0,0,0,0,0,1
-121.42,38.6,36.0,1327.0,209.0,613.0,230.0,3.8672,111400.0,0,1,0,0,0
-122.21,37.77,52.0,591.0,173.0,353.0,137.0,4.0904,80600.0,0,0,0,1,0
-120.82,35.32,12.0,3522.0,683.0,1780.0,662.0,3.3958,215800.0,0,0,0,0,1
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925,142900.0,0,0,0,1,0
-117.19,32.79,35.0,1788.0,378.0,777.0,374.0,3.3713,238400.0,0,0,0,0,1
-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,113600.0,1,0,0,0,0
-118.18,33.77,45.0,1434.0,627.0,735.0,518.0,1.5,162500.0,0,0,0,0,1
-118.15,34.14,52.0,403.0,117.0,361.0,105.0,1.625,187500.0,1,0,0,0,0
-121.36,38.39,10.0,5121.0,763.0,2568.0,758.0,5.2447,148100.0,0,1,0,0,0
-118.02,33.77,7.0,586.0,118.0,232.0,107.0,5.2077,181300.0,1,0,0,0,0
-118.08,33.93,39.0,859.0,164.0,673.0,172.0,3.7143,158200.0,1,0,0,0,0
-122.01,37.06,19.0,4113.0,767.0,2006.0,732.0,5.1121,308100.0,0,0,0,0,1
-118.52,34.22,21.0,4617.0,1101.0,2891.0,1031.0,3.2289,318100.0,1,0,0,0,0
-117.96,33.83,30.0,2838.0,649.0,1758.0,593.0,3.3831,197400.0,1,0,0,0,0
-118.33,34.01,44.0,2182.0,492.0,878.0,493.0,1.9631,181300.0,1,0,0,0,0
-117.87,33.89,22.0,2340.0,664.0,1382.0,546.0,3.343,184600.0,1,0,0,0,0
-117.68,33.51,19.0,2930.0,428.0,1481.0,430.0,6.323,480800.0,1,0,0,0,0
-119.3,34.27,17.0,1527.0,503.0,688.0,423.0,1.6007,187500.0,0,0,0,0,1
-119.23,34.15,18.0,6213.0,1188.0,2679.0,1000.0,3.748,380400.0,0,0,0,0,1
-122.66,39.03,27.0,1446.0,329.0,594.0,255.0,1.165,53300.0,0,1,0,0,0
-121.56,39.52,26.0,1957.0,429.0,945.0,397.0,1.7308,53600.0,0,1,0,0,0
-121.12,39.2,9.0,1431.0,254.0,681.0,221.0,3.045,170400.0,0,1,0,0,0
-117.78,33.7,16.0,1663.0,250.0,597.0,204.0,5.409,233900.0,1,0,0,0,0
-117.9,33.82,32.0,1187.0,302.0,1003.0,275.0,2.4931,166900.0,1,0,0,0,0
-118.5,34.02,35.0,2914.0,934.0,1334.0,870.0,2.9934,350000.0,1,0,0,0,0
-122.09,37.65,35.0,1184.0,200.0,572.0,194.0,4.7143,193800.0,0,0,0,1,0
-117.88,33.84,25.0,1781.0,349.0,918.0,378.0,3.9286,262700.0,1,0,0,0,0
-122.92,39.05,16.0,1548.0,295.0,605.0,250.0,3.5652,119000.0,0,1,0,0,0
-118.31,33.9,28.0,1576.0,400.0,891.0,378.0,2.6312,171300.0,1,0,0,0,0
-121.92,36.62,52.0,728.0,161.0,313.0,142.0,3.4327,254500.0,0,0,0,0,1
-118.34,33.94,37.0,3107.0,903.0,3456.0,734.0,2.182,147500.0,1,0,0,0,0
-118.11,34.06,16.0,2416.0,565.0,1750.0,514.0,2.8229,163700.0,1,0,0,0,0
-121.31,38.62,31.0,3114.0,430.0,1121.0,456.0,6.244,240000.0,0,1,0,0,0
-121.88,37.68,23.0,2234.0,270.0,854.0,286.0,7.333,337200.0,0,1,0,0,0
-118.5,33.97,52.0,709.0,329.0,388.0,313.0,2.2643,350000.0,1,0,0,0,0
-121.35,37.97,33.0,3656.0,681.0,1698.0,671.0,3.1406,93900.0,0,1,0,0,0
-117.22,33.8,3.0,5284.0,920.0,2703.0,729.0,4.0717,126500.0,0,1,0,0,0
-117.03,33.32,14.0,1088.0,209.0,601.0,193.0,3.8438,243800.0,1,0,0,0,0
-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,67500.0,0,1,0,0,0
-122.25,37.84,52.0,2535.0,489.0,1094.0,514.0,3.6591,299200.0,0,0,0,1,0
-118.29,33.71,40.0,1933.0,475.0,902.0,412.0,4.25,332800.0,0,0,0,0,1
-118.16,34.01,40.0,1552.0,,1919.0,427.0,2.2596,137500.0,1,0,0,0,0
-122.57,39.9,15.0,3873.0,810.0,1697.0,627.0,2.4555,55600.0,0,1,0,0,0
-117.92,33.79,29.0,3692.0,969.0,2683.0,881.0,3.1726,198700.0,1,0,0,0,0
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,367800.0,1,0,0,0,0
-121.88,37.4,9.0,6751.0,,4240.0,1438.0,5.34,257400.0,1,0,0,0,0
-122.4,40.58,43.0,1455.0,300.0,747.0,279.0,2.7857,104200.0,0,1,0,0,0
-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,113300.0,0,1,0,0,0
-117.25,32.77,32.0,2021.0,524.0,973.0,485.0,3.18,362500.0,0,0,0,0,1
-123.08,38.38,28.0,3297.0,676.0,923.0,373.0,3.9167,232600.0,0,0,0,0,1
-118.38,34.09,28.0,4001.0,1352.0,1799.0,1220.0,2.5784,272900.0,1,0,0,0,0
-121.98,38.36,30.0,140.0,35.0,103.0,35.0,4.163,112500.0,0,1,0,0,0
-121.7,39.36,37.0,2330.0,495.0,1505.0,470.0,2.0474,56000.0,0,1,0,0,0
-122.1,37.65,31.0,1797.0,327.0,796.0,319.0,4.4427,204500.0,0,0,0,1,0
-121.06,39.25,17.0,3127.0,539.0,1390.0,520.0,3.9537,172800.0,0,1,0,0,0
-118.1,33.93,33.0,1474.0,325.0,1205.0,335.0,3.1397,166800.0,1,0,0,0,0
-122.49,37.74,48.0,1186.0,213.0,487.0,207.0,3.8333,340800.0,0,0,0,0,1
-121.51,38.53,36.0,2603.0,408.0,966.0,419.0,5.3135,216600.0,0,1,0,0,0
-121.84,37.99,13.0,4545.0,952.0,2188.0,901.0,3.3625,126100.0,0,1,0,0,0
-122.25,37.56,19.0,7976.0,1406.0,3437.0,1338.0,5.6396,430300.0,0,0,0,1,0
-122.18,38.17,7.0,4093.0,651.0,2228.0,646.0,5.2523,161300.0,0,0,0,1,0
-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,3.0,156400.0,1,0,0,0,0
-120.21,36.98,21.0,1667.0,303.0,861.0,276.0,2.6012,92200.0,0,1,0,0,0
-122.12,37.71,38.0,1164.0,284.0,632.0,289.0,3.0345,152100.0,0,0,0,1,0
-118.06,34.1,43.0,1833.0,355.0,786.0,334.0,3.5761,256700.0,1,0,0,0,0
-119.35,36.32,10.0,3817.0,719.0,1686.0,714.0,3.8235,94600.0,0,1,0,0,0
-118.37,33.94,29.0,2265.0,813.0,3425.0,781.0,2.3675,149400.0,1,0,0,0,0
-119.85,36.77,9.0,1142.0,314.0,620.0,283.0,2.0446,81300.0,0,1,0,0,0
-117.18,32.74,20.0,1165.0,269.0,459.0,244.0,3.175,191700.0,0,0,0,0,1
-118.1,34.0,32.0,2122.0,591.0,1929.0,539.0,2.7311,169300.0,1,0,0,0,0
-118.39,33.85,24.0,4373.0,871.0,1830.0,824.0,5.7128,366200.0,1,0,0,0,0
-121.87,37.66,27.0,1569.0,242.0,583.0,214.0,5.7519,278500.0,0,1,0,0,0
-117.19,32.75,52.0,1495.0,230.0,459.0,190.0,8.1548,500001.0,0,0,0,0,1
-118.03,33.97,39.0,2126.0,434.0,1103.0,433.0,3.2852,196200.0,1,0,0,0,0
-123.21,39.15,31.0,2685.0,675.0,1367.0,626.0,1.6571,108900.0,1,0,0,0,0
-121.82,38.01,50.0,1120.0,281.0,625.0,239.0,1.5988,96400.0,0,1,0,0,0
-120.35,36.14,9.0,2671.0,647.0,1484.0,541.0,1.7075,60400.0,0,1,0,0,0
-118.06,33.9,37.0,1161.0,254.0,882.0,236.0,4.4167,158000.0,1,0,0,0,0
-118.46,33.77,28.0,3065.0,406.0,1101.0,391.0,10.5536,500001.0,0,0,0,0,1
-122.49,37.68,34.0,3718.0,676.0,2510.0,632.0,5.3311,270800.0,0,0,0,0,1
-121.32,38.89,9.0,5927.0,1269.0,3369.0,1176.0,2.8194,111300.0,0,1,0,0,0
-120.65,40.42,39.0,3240.0,652.0,1467.0,621.0,2.1875,64300.0,0,1,0,0,0
-117.64,33.51,15.0,1743.0,254.0,943.0,274.0,5.9339,286000.0,1,0,0,0,0
-118.23,33.88,35.0,842.0,201.0,763.0,189.0,2.6719,109800.0,1,0,0,0,0
-118.0,33.77,28.0,2401.0,503.0,1155.0,456.0,3.5139,211700.0,1,0,0,0,0
-117.2,33.72,8.0,5528.0,1073.0,1674.0,918.0,2.5335,110100.0,1,0,0,0,0
-117.89,33.82,21.0,1591.0,298.0,904.0,297.0,4.8906,179100.0,1,0,0,0,0
-118.37,33.9,32.0,332.0,103.0,177.0,102.0,3.3409,256300.0,1,0,0,0,0
-118.22,33.93,30.0,443.0,170.0,903.0,189.0,2.1964,125000.0,1,0,0,0,0
-122.15,37.75,40.0,1445.0,256.0,849.0,255.0,3.8913,126300.0,0,0,0,1,0
-118.83,35.2,17.0,1959.0,484.0,1763.0,453.0,2.1357,53500.0,0,1,0,0,0
-117.59,33.91,7.0,10223.0,1491.0,5205.0,1509.0,5.4872,203400.0,0,1,0,0,0
-118.13,34.7,34.0,1943.0,500.0,1078.0,446.0,1.1296,93800.0,0,1,0,0,0
-118.44,33.98,21.0,18132.0,5419.0,7431.0,4930.0,5.3359,500001.0,1,0,0,0,0
-122.09,37.64,36.0,1885.0,307.0,853.0,271.0,4.1141,173100.0,0,0,0,1,0
-118.32,33.81,27.0,2113.0,380.0,1109.0,360.0,4.7062,357000.0,1,0,0,0,0
-121.48,38.58,52.0,576.0,146.0,273.0,127.0,2.01,94300.0,0,1,0,0,0
-120.99,37.61,39.0,512.0,132.0,443.0,127.0,1.2857,60000.0,0,1,0,0,0
-122.3,37.9,35.0,1102.0,308.0,688.0,303.0,2.3946,141700.0,0,0,0,1,0
-122.0,37.32,34.0,3450.0,731.0,1915.0,689.0,4.7402,244500.0,1,0,0,0,0
-118.06,34.12,25.0,3891.0,848.0,1848.0,759.0,3.6639,248100.0,0,1,0,0,0
-117.19,32.85,15.0,2895.0,498.0,1164.0,443.0,5.102,417500.0,0,0,0,0,1
-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518,220300.0,1,0,0,0,0
-116.41,33.74,25.0,2475.0,476.0,910.0,387.0,3.3639,168800.0,0,1,0,0,0
-118.23,34.21,38.0,1399.0,390.0,859.0,386.0,3.4148,234800.0,1,0,0,0,0
-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742,131900.0,1,0,0,0,0
-117.87,33.64,26.0,3521.0,455.0,1336.0,451.0,10.2849,500001.0,1,0,0,0,0
-118.05,34.14,39.0,2125.0,295.0,862.0,303.0,8.9728,500001.0,0,1,0,0,0
-118.23,33.93,23.0,545.0,131.0,610.0,126.0,1.4861,95100.0,1,0,0,0,0
-118.21,33.89,39.0,1565.0,364.0,1389.0,360.0,2.7443,113900.0,1,0,0,0,0
-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,256400.0,1,0,0,0,0
-118.06,34.09,40.0,1975.0,389.0,1116.0,378.0,4.2898,251600.0,1,0,0,0,0
-122.52,38.67,35.0,1705.0,321.0,708.0,253.0,3.4539,300000.0,0,1,0,0,0
-117.97,33.68,23.0,1722.0,316.0,865.0,309.0,4.6452,273800.0,1,0,0,0,0
-121.67,36.67,24.0,3071.0,544.0,1477.0,560.0,3.9219,222500.0,1,0,0,0,0
-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,82800.0,0,1,0,0,0
-118.53,34.14,28.0,6920.0,906.0,2515.0,860.0,9.2189,500001.0,1,0,0,0,0
-117.93,34.12,36.0,294.0,67.0,266.0,80.0,3.5385,134400.0,0,1,0,0,0
-119.62,36.59,17.0,2287.0,390.0,1330.0,393.0,4.0197,88000.0,0,1,0,0,0
-122.25,38.15,24.0,2917.0,543.0,1878.0,531.0,3.7014,123600.0,0,0,0,1,0
-122.59,38.01,35.0,8814.0,1307.0,3450.0,1258.0,6.1724,414300.0,0,0,0,1,0
-117.24,32.74,43.0,2216.0,375.0,918.0,388.0,5.5289,297700.0,0,0,0,0,1
-118.1,34.02,37.0,1022.0,232.0,653.0,238.0,3.0625,189400.0,1,0,0,0,0
-117.31,34.25,29.0,4610.0,,1569.0,592.0,2.7663,97900.0,0,1,0,0,0
-117.14,32.75,35.0,1391.0,329.0,726.0,317.0,2.6818,159400.0,0,0,0,0,1
-121.34,38.58,17.0,1605.0,258.0,748.0,262.0,5.0917,134100.0,0,1,0,0,0
-122.14,37.68,27.0,3337.0,613.0,1489.0,607.0,3.6364,219200.0,0,0,0,1,0
-121.36,38.73,21.0,2253.0,416.0,1050.0,411.0,3.141,220100.0,0,1,0,0,0
-118.28,33.97,35.0,2305.0,634.0,1978.0,568.0,1.375,100000.0,1,0,0,0,0
-122.79,40.75,17.0,3851.0,818.0,1352.0,560.0,2.125,71700.0,0,1,0,0,0
-122.21,37.42,28.0,564.0,72.0,191.0,79.0,11.9666,500001.0,0,0,0,0,1
-118.03,33.83,25.0,3030.0,532.0,1668.0,509.0,4.625,229600.0,1,0,0,0,0
-117.83,33.83,23.0,2775.0,547.0,1226.0,510.0,3.6707,231400.0,1,0,0,0,0
-117.11,32.71,29.0,1040.0,291.0,1054.0,297.0,1.1818,83200.0,0,0,0,0,1
-122.18,37.8,34.0,1355.0,195.0,442.0,195.0,6.2838,318200.0,0,0,0,1,0
-118.01,34.12,43.0,1185.0,207.0,657.0,198.0,4.5491,214800.0,0,1,0,0,0
-118.14,34.19,49.0,1678.0,277.0,737.0,287.0,3.7222,237000.0,0,1,0,0,0
-122.4,37.73,50.0,1947.0,411.0,1170.0,384.0,3.4769,238700.0,0,0,0,1,0
-122.01,38.25,11.0,6550.0,1149.0,3570.0,1123.0,3.8583,137900.0,0,1,0,0,0
-121.63,39.13,26.0,2355.0,531.0,1047.0,497.0,1.8208,79500.0,0,1,0,0,0
-122.47,37.78,52.0,2388.0,507.0,1078.0,494.0,3.5221,443300.0,0,0,0,1,0
-121.24,38.67,28.0,3558.0,589.0,1742.0,581.0,4.0182,131700.0,0,1,0,0,0
-120.66,35.27,46.0,2217.0,544.0,1107.0,527.0,2.8009,192600.0,0,0,0,0,1
-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,253800.0,0,0,0,0,1
-117.76,34.07,48.0,1157.0,247.0,677.0,218.0,2.8594,127200.0,0,1,0,0,0
-121.89,37.34,46.0,1197.0,416.0,898.0,370.0,2.1714,190600.0,1,0,0,0,0
-117.27,34.5,8.0,3567.0,543.0,1133.0,419.0,5.3733,302600.0,0,1,0,0,0
-117.08,32.71,27.0,2204.0,598.0,1656.0,521.0,1.4821,86200.0,0,0,0,0,1
-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,2.8393,173200.0,1,0,0,0,0
-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631,500001.0,1,0,0,0,0
-122.29,37.8,52.0,1027.0,244.0,492.0,147.0,2.6094,81300.0,0,0,0,1,0
-117.76,34.1,28.0,4086.0,871.0,1973.0,853.0,2.621,202200.0,0,1,0,0,0
-118.12,34.06,23.0,1190.0,347.0,965.0,327.0,2.2261,211800.0,1,0,0,0,0
-122.25,37.77,52.0,2156.0,458.0,872.0,445.0,3.2685,254200.0,0,0,0,1,0
-122.4,37.8,52.0,1642.0,570.0,1432.0,513.0,1.9063,300000.0,0,0,0,1,0
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,0,0,0,1,0
-118.11,33.91,36.0,1088.0,231.0,617.0,211.0,3.8824,193100.0,1,0,0,0,0
-117.43,33.93,36.0,2386.0,396.0,1176.0,374.0,4.5122,113300.0,0,1,0,0,0
-118.11,33.77,15.0,9103.0,1847.0,3333.0,1712.0,5.1508,367300.0,0,0,0,0,1
-119.55,36.6,18.0,2379.0,448.0,1638.0,436.0,2.309,57100.0,0,1,0,0,0
-118.3,33.95,36.0,1786.0,418.0,1367.0,393.0,1.5078,99600.0,1,0,0,0,0
-121.02,37.64,42.0,1437.0,307.0,1035.0,284.0,2.1036,88300.0,0,1,0,0,0
-118.03,34.08,42.0,1597.0,373.0,1311.0,352.0,2.9688,162800.0,0,1,0,0,0
-116.95,32.82,18.0,3038.0,592.0,1904.0,595.0,3.8024,144900.0,1,0,0,0,0
-119.2,34.28,22.0,2362.0,601.0,1127.0,499.0,3.4006,219400.0,0,0,0,0,1
-122.59,38.58,18.0,3753.0,752.0,1454.0,668.0,3.7585,185700.0,1,0,0,0,0
-118.51,34.24,31.0,5297.0,664.0,1986.0,657.0,8.6454,483500.0,1,0,0,0,0
-118.47,34.04,32.0,2909.0,748.0,1310.0,706.0,4.516,350000.0,1,0,0,0,0
-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,148000.0,0,1,0,0,0
-118.3,34.06,47.0,1390.0,872.0,2860.0,827.0,1.468,137500.0,1,0,0,0,0
-122.45,37.67,35.0,491.0,98.0,274.0,97.0,4.4286,238600.0,0,0,0,0,1
-121.36,38.56,17.0,6225.0,938.0,3064.0,947.0,5.2881,138000.0,0,1,0,0,0
-119.02,35.36,47.0,1631.0,340.0,847.0,315.0,2.5062,73700.0,0,1,0,0,0
-119.44,36.6,34.0,864.0,184.0,579.0,171.0,2.0417,72500.0,0,1,0,0,0
-118.54,34.37,27.0,2051.0,301.0,917.0,287.0,7.6059,323700.0,1,0,0,0,0
-118.32,34.16,49.0,1074.0,170.0,403.0,208.0,6.2547,366700.0,1,0,0,0,0
-117.21,33.61,7.0,7722.0,1324.0,2975.0,1161.0,3.6273,150900.0,1,0,0,0,0
-121.02,37.66,28.0,1437.0,400.0,806.0,338.0,1.6078,125000.0,0,1,0,0,0
-121.7,37.96,33.0,2396.0,452.0,1391.0,465.0,3.2813,151400.0,0,1,0,0,0
-118.11,33.9,26.0,4173.0,893.0,2471.0,863.0,3.5052,196000.0,1,0,0,0,0
-117.72,33.63,15.0,1362.0,255.0,378.0,202.0,1.9,162500.0,1,0,0,0,0
-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,261800.0,0,0,0,1,0
-120.93,37.56,17.0,1812.0,361.0,672.0,334.0,1.55,166100.0,0,1,0,0,0
-121.87,37.35,27.0,3500.0,1036.0,3019.0,955.0,2.9222,153700.0,1,0,0,0,0
-122.3,38.3,52.0,1128.0,207.0,450.0,197.0,3.3542,154600.0,0,0,0,1,0
-117.87,33.87,7.0,2663.0,642.0,1367.0,677.0,4.6563,162400.0,1,0,0,0,0
-118.26,34.07,46.0,2341.0,703.0,2371.0,648.0,2.4038,181700.0,1,0,0,0,0
-122.07,37.59,15.0,3475.0,686.0,2568.0,653.0,4.6211,151400.0,0,0,0,1,0
-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,132800.0,0,0,0,0,1
-117.69,34.07,34.0,4055.0,739.0,2470.0,753.0,3.8586,136000.0,0,1,0,0,0
-118.26,33.94,41.0,1510.0,410.0,1408.0,389.0,1.65,94200.0,1,0,0,0,0
-118.31,34.19,13.0,3801.0,1116.0,1986.0,1078.0,2.0875,222700.0,1,0,0,0,0
-122.07,37.4,16.0,3352.0,813.0,1440.0,729.0,3.7359,262500.0,0,0,0,1,0
-122.33,37.96,46.0,1222.0,236.0,819.0,251.0,3.9118,129400.0,0,0,0,1,0
-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,194400.0,1,0,0,0,0
-123.21,39.14,39.0,1419.0,262.0,661.0,278.0,3.0,114600.0,1,0,0,0,0
-117.17,33.83,7.0,77.0,12.0,64.0,15.0,4.6,187500.0,0,1,0,0,0
-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,125200.0,0,1,0,0,0
-122.69,38.46,32.0,2970.0,504.0,1117.0,512.0,5.0,275900.0,1,0,0,0,0
-121.25,38.69,17.0,3050.0,481.0,1490.0,489.0,4.5562,134500.0,0,1,0,0,0
-118.27,33.96,38.0,977.0,295.0,1073.0,292.0,1.0208,86400.0,1,0,0,0,0
-119.64,36.85,15.0,2397.0,353.0,1258.0,347.0,4.9904,157300.0,0,1,0,0,0
-117.9,33.88,34.0,1396.0,245.0,661.0,261.0,4.675,215400.0,1,0,0,0,0
-117.84,33.66,5.0,1688.0,430.0,857.0,402.0,3.7857,231600.0,1,0,0,0,0
-121.98,37.16,42.0,2533.0,433.0,957.0,398.0,5.3468,279900.0,1,0,0,0,0
-118.09,33.77,27.0,2301.0,640.0,847.0,627.0,1.7208,67500.0,1,0,0,0,0
-117.11,32.62,27.0,1846.0,509.0,1078.0,482.0,2.1719,131500.0,0,0,0,0,1
-117.13,32.73,52.0,1911.0,415.0,777.0,412.0,2.2429,221100.0,0,0,0,0,1
-118.11,33.79,36.0,2223.0,370.0,1039.0,370.0,5.7942,257000.0,1,0,0,0,0
-121.83,37.3,16.0,5684.0,1386.0,4203.0,1318.0,3.1964,185800.0,1,0,0,0,0
-117.98,33.99,26.0,3343.0,455.0,1429.0,457.0,7.0778,334300.0,1,0,0,0,0
-122.42,37.76,52.0,1190.0,400.0,1270.0,332.0,2.0329,225000.0,0,0,0,1,0
-120.86,37.76,32.0,964.0,198.0,623.0,201.0,3.0917,88900.0,0,1,0,0,0
-122.11,37.67,38.0,1035.0,247.0,599.0,224.0,3.0917,167200.0,0,0,0,1,0
-118.17,33.96,25.0,2249.0,681.0,2621.0,628.0,2.3,164200.0,1,0,0,0,0
-118.31,33.95,43.0,1823.0,358.0,1065.0,342.0,3.2708,131000.0,1,0,0,0,0
-119.63,36.34,26.0,1463.0,261.0,699.0,219.0,3.5536,71400.0,0,1,0,0,0
-121.56,39.51,46.0,1885.0,385.0,871.0,347.0,1.6352,53100.0,0,1,0,0,0
-119.08,35.34,18.0,4070.0,512.0,1580.0,540.0,10.5941,245800.0,0,1,0,0,0
-122.2,37.8,46.0,2041.0,405.0,1059.0,399.0,3.8487,203300.0,0,0,0,1,0
-118.35,34.09,35.0,1989.0,634.0,1108.0,593.0,1.6081,288900.0,1,0,0,0,0
-116.57,33.84,18.0,7962.0,1652.0,2009.0,921.0,3.3897,230200.0,0,1,0,0,0
-118.36,34.09,36.0,1390.0,458.0,874.0,468.0,2.5812,200000.0,1,0,0,0,0
-118.31,34.1,40.0,4984.0,2158.0,4828.0,2028.0,1.6903,350000.0,1,0,0,0,0
-118.19,34.07,42.0,1555.0,337.0,1152.0,348.0,3.375,169600.0,1,0,0,0,0
-118.24,33.9,40.0,1308.0,272.0,901.0,257.0,2.8269,98000.0,1,0,0,0,0
-122.49,37.74,52.0,2189.0,433.0,1147.0,420.0,3.4583,321300.0,0,0,0,0,1
-117.99,33.85,35.0,1661.0,272.0,949.0,276.0,5.2548,192600.0,1,0,0,0,0
-122.14,38.05,27.0,3794.0,772.0,1756.0,724.0,3.2891,150600.0,0,0,0,1,0
-121.3,38.13,23.0,2864.0,504.0,1298.0,499.0,3.2303,131800.0,0,1,0,0,0
-118.43,34.33,18.0,5891.0,920.0,2882.0,911.0,5.901,235600.0,1,0,0,0,0
-121.27,38.7,16.0,3747.0,586.0,1817.0,590.0,4.6488,145300.0,0,1,0,0,0
-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,118400.0,0,1,0,0,0
-118.01,33.84,35.0,4166.0,713.0,2354.0,709.0,5.1775,213400.0,1,0,0,0,0
-118.3,33.93,40.0,2434.0,477.0,1646.0,453.0,3.2024,128000.0,1,0,0,0,0
-119.99,38.93,23.0,1882.0,414.0,673.0,277.0,2.9091,141900.0,0,1,0,0,0
-117.74,33.73,18.0,328.0,68.0,391.0,60.0,4.1167,87500.0,1,0,0,0,0
-121.83,39.1,42.0,1282.0,198.0,451.0,159.0,3.2917,97900.0,0,1,0,0,0
-121.88,37.39,13.0,3334.0,565.0,2240.0,561.0,7.105,273900.0,1,0,0,0,0
-121.12,38.0,36.0,683.0,159.0,505.0,141.0,3.4265,158900.0,0,1,0,0,0
-122.02,38.0,28.0,2965.0,533.0,1591.0,472.0,4.6375,178200.0,0,0,0,1,0
-122.01,37.4,14.0,4841.0,1130.0,813.0,517.0,3.7614,137500.0,1,0,0,0,0
-120.69,37.59,27.0,1170.0,227.0,660.0,222.0,2.3906,81800.0,0,1,0,0,0
-118.26,34.07,36.0,2306.0,813.0,2823.0,765.0,2.0214,170500.0,1,0,0,0,0
-118.46,34.03,39.0,1244.0,283.0,886.0,284.0,3.125,325000.0,1,0,0,0,0
-122.27,37.85,52.0,1974.0,426.0,875.0,363.0,1.5817,153600.0,0,0,0,1,0
-118.25,33.87,18.0,6812.0,1263.0,3704.0,1216.0,4.25,169200.0,1,0,0,0,0
-118.27,34.05,24.0,323.0,214.0,751.0,189.0,1.8304,225000.0,1,0,0,0,0
-118.14,33.9,26.0,2145.0,471.0,1150.0,429.0,3.5972,225800.0,1,0,0,0,0
-123.02,38.81,45.0,1717.0,389.0,916.0,367.0,3.2425,138800.0,1,0,0,0,0
-118.37,33.81,36.0,2031.0,339.0,817.0,337.0,5.1271,458300.0,0,0,0,0,1
-121.55,39.51,50.0,1050.0,288.0,485.0,260.0,1.1607,51700.0,0,1,0,0,0
-122.46,37.73,52.0,2673.0,349.0,876.0,338.0,7.8476,500001.0,0,0,0,1,0
-121.32,38.65,23.0,2628.0,499.0,1210.0,453.0,3.0952,157700.0,0,1,0,0,0
-121.35,38.61,25.0,4916.0,1243.0,2140.0,1136.0,2.5511,134100.0,0,1,0,0,0
-118.29,33.98,44.0,2261.0,555.0,1348.0,455.0,1.9125,97200.0,1,0,0,0,0
-119.32,36.3,15.0,2864.0,571.0,1480.0,475.0,2.9698,93400.0,0,1,0,0,0
